,dt,h0d0h0_dur_r,h0d0h1_dur_r,h0d1h0_dur_r,h0d1h1_dur_r,h1d0h0_dur_r,h1d0h1_dur_r,h1d1h0_dur_r
72,20181112,0.152500062,0.847223846,0.436557562,0.56316728,0.163494962,0.83640927,0.379367489
73,20181112,0.109049366,0.889284152,0.319992192,0.678353161,0.116379645,0.883172804,0.28023234
74,20181112,0.196602495,0.802977591,0.537818629,0.46176167,0.218303944,0.781383413,0.407351623
75,20181112,0.058028805,0.935040016,0.114667142,0.878398981,0.132339882,0.856652251,0.227238506
76,20181112,0.83370928,0.482374529,0.517156469,0.193554733,0.805976265,0.382018217,0.617509358
77,20181112,0.833639938,0.456571541,0.542877716,0.193069166,0.806591831,0.36853507,0.63112483
78,20181112,0.811471716,0.491313647,0.505584554,0.210359098,0.787745622,0.423301026,0.574789444
79,20181112,0.162538887,0.837195795,0.444628495,0.555106187,0.205697321,0.794008619,0.396077382
80,20181112,0.168208973,0.831379568,0.479196327,0.520392159,0.196675024,0.803020405,0.378299237
81,20181112,0.105141071,0.894369844,0.292623716,0.70688832,0.156842654,0.842965185,0.280555536
82,20181112,0.203103544,0.796590951,0.493560594,0.506131809,0.266728322,0.733195929,0.390927914
83,20181112,0.16168264,0.836523385,0.446195563,0.55202493,0.210350077,0.788881335,0.386679616
84,20181119,0.187586316,0.812317516,0.537872987,0.462029387,0.218930481,0.781026972,0.375346279
85,20181119,0.178816665,0.821099659,0.529644217,0.470269519,0.187035694,0.81292405,0.398684634
86,20181119,0.058399255,0.936966632,0.112837516,0.882544509,0.127650827,0.860283806,0.211559672
87,20181119,0.107011419,0.892123941,0.312344607,0.686797189,0.111217678,0.888329619,0.252397382
88,20181119,0.157655654,0.841638894,0.443312641,0.555987306,0.217178583,0.782072774,0.383866935
89,20181119,0.171580159,0.828104277,0.454630222,0.545047966,0.205291864,0.794206672,0.38104917
90,20181119,0.106681173,0.892961422,0.304929161,0.694709532,0.147598798,0.852223336,0.261076984
91,20181119,0.202106301,0.797618403,0.489529068,0.510191882,0.262210764,0.737709567,0.381603282
92,20181119,0.816189876,0.475145784,0.514793205,0.227184952,0.767017012,0.392202464,0.601901725
93,20181119,0.834758353,0.457695622,0.54197869,0.197442063,0.802091456,0.371659642,0.627872181
94,20181119,0.167206062,0.832516627,0.477305812,0.522415789,0.191222406,0.808449749,0.357341467
95,20181119,0.828071069,0.500496644,0.499501286,0.189261407,0.810735488,0.354518633,0.645478261
96,20181119,0.842088687,0.456947831,0.54251887,0.206404389,0.792190379,0.373234154,0.625374809
97,20181119,0.838392568,0.481516268,0.518462218,0.174085039,0.825870635,0.325366477,0.674589456
98,20181119,0.825601088,0.495756377,0.504052836,0.188397488,0.81138364,0.35111028,0.648668911
99,20181119,0.179942915,0.8199903,0.55078533,0.449147886,0.190811582,0.809159722,0.377581891
100,20181119,0.149646859,0.850170974,0.429606245,0.570210656,0.157360801,0.842539962,0.349590361
101,20181119,0.137649425,0.862083676,0.415057976,0.584674345,0.16955408,0.830131993,0.330184642
102,20181119,0.832604892,0.44560002,0.554041721,0.205025138,0.794322647,0.359742862,0.639606761
103,20181119,0.823600251,0.462960896,0.53522159,0.206133225,0.792703885,0.386169192,0.612678562
104,20181119,0.16105595,0.838772801,0.443425663,0.556404193,0.20053769,0.799129756,0.374361861
105,20181119,0.845309352,0.468664024,0.531165664,0.17508049,0.824604158,0.358855218,0.640823936
106,20181119,0.195390608,0.804322153,0.536663952,0.463047427,0.211884836,0.787774048,0.383237606
107,20181119,0.832746084,0.484639843,0.515021647,0.188524691,0.810943609,0.364176672,0.635289919
108,20181119,0.837391341,0.454039325,0.545658213,0.186638381,0.812973988,0.355948516,0.643670404
109,20181119,0.809814747,0.497882781,0.499806808,0.208270645,0.789689362,0.424117766,0.573861217
110,20181119,0.169533279,0.830302285,0.463393649,0.536445451,0.201507883,0.798142911,0.378816681
111,20181119,0.183911589,0.815501927,0.473763434,0.525642981,0.225208087,0.774158566,0.390928436
112,20181126,0.169145175,0.830603839,0.4626861,0.537070839,0.200830899,0.798221518,0.379031636
113,20181126,0.160543134,0.839308929,0.4420732,0.557779967,0.202321506,0.79640226,0.382799648
114,20181126,0.1693313,0.830409425,0.453092921,0.546643118,0.203318815,0.794766299,0.38417447
115,20181126,0.138163779,0.861548629,0.414903055,0.584808243,0.16650319,0.832275044,0.330208737
116,20181126,0.83704688,0.456996427,0.54273201,0.19510679,0.802707128,0.37737488,0.620437341
117,20181126,0.196148191,0.803546772,0.537110805,0.462583204,0.211745052,0.787222693,0.390059711
118,20181126,0.058299425,0.936834219,0.114138143,0.881003562,0.121983377,0.852134378,0.206095807
119,20181126,0.829031834,0.500404997,0.499593557,0.188003728,0.811982848,0.361648371,0.638338205
120,20181126,0.824916207,0.463586119,0.535984883,0.199293047,0.797073688,0.365287626,0.63113197
121,20181126,0.836362697,0.482385893,0.517598301,0.173894388,0.825991606,0.331328426,0.668558864
122,20181126,0.823705606,0.496973397,0.502833333,0.186364433,0.812669219,0.352796261,0.646236434
123,20181126,0.166149801,0.832839242,0.44327671,0.555699962,0.200752128,0.796496021,0.364413813
124,20181126,0.834267693,0.485236833,0.514374365,0.187322967,0.810608535,0.370921623,0.627011584
125,20181126,0.835559382,0.45643913,0.543240486,0.187240708,0.811706139,0.352031963,0.646908389
126,20181126,0.807365743,0.501100713,0.496172599,0.202833648,0.789288727,0.422043998,0.570083102
127,20181126,0.181030877,0.818901521,0.550586165,0.449345453,0.189670813,0.810253266,0.381708953
128,20181126,0.150522863,0.849239096,0.428270426,0.571490605,0.158300962,0.841080038,0.363236238
129,20181126,0.167840655,0.831862824,0.477449939,0.522252511,0.189658329,0.809216898,0.360840934
130,20181126,0.173475808,0.82616191,0.468834365,0.530799107,0.222601861,0.775145195,0.392593078
131,20181126,0.846353544,0.46678809,0.533041685,0.17360668,0.825152327,0.357911975,0.640844836
132,20181126,0.824049281,0.473044782,0.521645397,0.220155522,0.763905273,0.389079173,0.594962137
133,20181126,0.188858242,0.811050229,0.538182526,0.461725365,0.218605762,0.781290215,0.378798357
134,20181126,0.179820977,0.820103145,0.528847938,0.471075039,0.188549361,0.811332097,0.408841911
135,20181126,0.107491053,0.891500322,0.311237809,0.687756778,0.110611361,0.882277942,0.265364753
136,20181126,0.105031668,0.894575634,0.307802191,0.691799001,0.138914441,0.860380147,0.24836825
137,20181126,0.202186436,0.79754046,0.49077119,0.508954459,0.257059989,0.742604139,0.375134334
138,20181126,0.827070803,0.446104734,0.553549458,0.205072857,0.79226184,0.376760901,0.620571957
139,20181126,0.818649556,0.464846306,0.531421086,0.204681561,0.791479776,0.378734112,0.617401358
140,20181203,0.198131478,0.801441074,0.483715109,0.515855778,0.247829501,0.752095581,0.358942796
141,20181203,0.186224497,0.813641453,0.533024521,0.466839684,0.213621163,0.786341617,0.36066604
142,20181203,0.164248477,0.835025043,0.447982921,0.551285291,0.192647323,0.807099604,0.362817524
143,20181203,0.173204982,0.825205037,0.459197404,0.539214035,0.209183109,0.790196515,0.359475558
144,20181203,0.158008535,0.841066403,0.429495104,0.569580943,0.188995061,0.810699912,0.352445276
145,20181203,0.134258433,0.86472402,0.407486044,0.591495298,0.160399173,0.839309083,0.310392021
146,20181203,0.825123309,0.490790907,0.508390818,0.182722251,0.817080103,0.331619775,0.668183533
147,20181203,0.164042414,0.835027836,0.466981846,0.532087589,0.183008177,0.816686228,0.338412782
148,20181203,0.841304094,0.473676151,0.52624814,0.16850537,0.831450035,0.311446176,0.688509228
149,20181203,0.811912431,0.470584364,0.521626008,0.196429646,0.801512984,0.394747299,0.603242627
150,20181203,0.154754887,0.8430757,0.431436972,0.566391841,0.189922771,0.809403168,0.337153689
151,20181203,0.82938469,0.454642025,0.542870281,0.210228932,0.788442668,0.362043036,0.636650976
152,20181203,0.836554009,0.442208625,0.555770378,0.18662579,0.812885562,0.34515773,0.654362135
153,20181203,0.83482931,0.447880394,0.55118002,0.189930614,0.809652868,0.343441961,0.65617381
154,20181203,0.831459552,0.492479673,0.507514131,0.18178958,0.818206496,0.339076482,0.660919594
155,20181203,0.192466021,0.806688016,0.523760196,0.47539331,0.204584522,0.795096665,0.365153702
156,20181203,0.102977258,0.890820992,0.297251066,0.696543958,0.106426116,0.893150255,0.241872154
157,20181203,0.848536464,0.456676162,0.542344508,0.164448833,0.835218129,0.331513886,0.668161869
158,20181203,0.835331507,0.426320507,0.571565137,0.195797932,0.803615873,0.347547874,0.651869618
159,20181203,0.054572131,0.928489304,0.111025048,0.872044499,0.114466493,0.874306028,0.190983457
160,20181203,0.176230609,0.823650969,0.514715616,0.485165962,0.182198702,0.817767176,0.381550285
161,20181203,0.098846476,0.900238019,0.294413158,0.704669682,0.129169567,0.870642255,0.227979058
162,20181203,0.837345331,0.473082321,0.52494935,0.176242741,0.823295425,0.344296312,0.655236743
163,20181203,0.146074601,0.853358623,0.411805299,0.587626994,0.153569238,0.846327542,0.337657728
164,20181203,0.177937148,0.821977718,0.54172357,0.458191296,0.182813932,0.817160815,0.356572997
165,20181203,0.820151674,0.463523011,0.523335678,0.209352209,0.785234939,0.361508502,0.633039564
166,20181203,0.823695573,0.450565759,0.545799972,0.19249109,0.806584199,0.353453406,0.645614134
167,20181203,0.16415466,0.834129852,0.433717161,0.564565787,0.192866331,0.806677039,0.355753358
168,20181210,0.175702412,0.824049551,0.453439242,0.54631272,0.21001849,0.78958871,0.364970081
169,20181210,0.753882088,0.504940996,0.485742144,0.224708244,0.769691934,0.380801142,0.613618447
170,20181210,0.176093959,0.823056181,0.458094726,0.541061024,0.222355965,0.777048012,0.378264226
171,20181210,0.106923691,0.892654581,0.281789798,0.717786833,0.144235355,0.855576481,0.244797616
172,20181210,0.209384217,0.790343763,0.480750993,0.518976574,0.262748191,0.737170079,0.367926627
173,20181210,0.143439538,0.856163567,0.405756031,0.593848177,0.168218597,0.831457814,0.317526785
174,20181210,0.810176858,0.483214737,0.516152047,0.185455871,0.814078979,0.348619733,0.650921908
175,20181210,0.81854628,0.452832016,0.546716622,0.19316973,0.806322085,0.340499208,0.659047285
176,20181210,0.80944878,0.479912691,0.516766036,0.21722413,0.780717152,0.401495438,0.596436422
177,20181210,0.836007724,0.421564434,0.577589785,0.199594672,0.799782409,0.351449967,0.647927114
178,20181210,0.824299388,0.449135913,0.548735203,0.196524366,0.802507493,0.351610122,0.647378081
179,20181210,0.158737035,0.840349516,0.430603141,0.568486923,0.206661193,0.79265899,0.357369508
180,20181210,0.201994289,0.797599944,0.523583765,0.476010572,0.213517061,0.786140359,0.371843518
181,20181210,0.17774211,0.821740405,0.441065642,0.558415319,0.203972276,0.795595709,0.36659592
182,20181210,0.835216543,0.440695043,0.55854259,0.196108449,0.803394575,0.355965958,0.643537066
183,20181210,0.108048597,0.890211761,0.297045227,0.701233186,0.112286605,0.887139887,0.25316805
184,20181210,0.188536142,0.811408136,0.542338255,0.457606024,0.190439816,0.80953038,0.361122785
185,20181210,0.153153412,0.846581165,0.413609221,0.586124894,0.159645308,0.840260063,0.345768606
186,20181210,0.820976652,0.489742853,0.510254688,0.189113637,0.810881239,0.347292018,0.652702858
187,20181210,0.82686003,0.44926399,0.549808399,0.194046391,0.804599908,0.345925239,0.652741447
188,20181210,0.83166389,0.471196005,0.52876952,0.176275562,0.823675299,0.320038447,0.679912414
189,20181210,0.817564486,0.484914731,0.514834572,0.187602637,0.812174204,0.337541801,0.662237889
190,20181210,0.197257005,0.802647208,0.533999411,0.465902775,0.220252313,0.779709488,0.36403183
191,20181210,0.184982675,0.814932299,0.516501118,0.483413571,0.18801127,0.811956774,0.386890254
192,20181210,0.160650375,0.839004688,0.425641044,0.574017335,0.21105811,0.788451018,0.367632981
193,20181210,0.846282737,0.451765585,0.547878197,0.168049689,0.83160502,0.328968168,0.67069419
194,20181210,0.062845898,0.929274408,0.115274442,0.876864492,0.118437531,0.869486125,0.195185072
195,20181210,0.173407748,0.826190816,0.466060041,0.533539115,0.191402265,0.808264427,0.345325986
196,20181217,0.225938382,0.773767523,0.483080217,0.516626099,0.300901585,0.698993117,0.400224392
197,20181217,0.191039075,0.808853752,0.545647957,0.45424487,0.199412469,0.800557058,0.372411517
198,20181217,0.183928432,0.81585775,0.442732227,0.557098501,0.230869705,0.768610227,0.393364204
199,20181217,0.190559296,0.809249892,0.459777095,0.540043685,0.227457254,0.772041641,0.3823227
200,20181217,0.110387211,0.888361989,0.308581512,0.690222576,0.11586299,0.883559637,0.264959701
201,20181217,0.821587983,0.450783051,0.548872078,0.200798087,0.79875991,0.347292821,0.652284821
202,20181217,0.176523422,0.823202002,0.445681385,0.55404559,0.214234384,0.785280066,0.376676405
203,20181217,0.176338545,0.822554028,0.45154883,0.54734547,0.219311237,0.780028799,0.374019277
204,20181217,0.154994587,0.844751831,0.42185945,0.577886049,0.161655482,0.838255856,0.354991697
205,20181217,0.819587938,0.492835128,0.50716243,0.199617371,0.80037856,0.360087624,0.639908307
206,20181217,0.178109668,0.821540266,0.470713765,0.528939014,0.204233755,0.795420526,0.360106396
207,20181217,0.206816464,0.792841883,0.528201574,0.47145887,0.226029055,0.773618805,0.386131226
208,20181217,0.829117757,0.470447236,0.529288172,0.194176311,0.80531825,0.356812914,0.642686735
209,20181217,0.198330727,0.801539843,0.535240571,0.46462971,0.232441966,0.767513929,0.374644387
210,20181217,0.148010187,0.851630925,0.410436986,0.589207754,0.181381076,0.818279937,0.332818996
211,20181217,0.841926924,0.454302448,0.545522096,0.180848533,0.818795073,0.3482659,0.651389769
212,20181217,0.825136719,0.475264585,0.524706163,0.192983015,0.806970944,0.336911744,0.663042214
213,20181217,0.188951654,0.810068111,0.471893306,0.527131943,0.237320023,0.762111029,0.395092096
214,20181217,0.7942756,0.47426718,0.507664711,0.250143098,0.743902958,0.403283849,0.590827841
215,20181217,0.79249493,0.48514885,0.512246027,0.219040821,0.778495382,0.409528949,0.588002543
216,20181217,0.831512043,0.4305893,0.56910347,0.21274746,0.786610648,0.369313091,0.630041359
217,20181217,0.82778127,0.455299004,0.544108223,0.220253306,0.778457616,0.3765656,0.622143292
218,20181217,0.817470224,0.48747538,0.51242312,0.189808089,0.809976579,0.34297126,0.656814356
219,20181217,0.826576171,0.44648665,0.55317661,0.206341966,0.793104698,0.366687463,0.632762586
220,20181217,0.821060754,0.4534807,0.545024826,0.207884397,0.791155966,0.366909955,0.632135526
221,20181217,0.060498106,0.934445087,0.113005301,0.881959084,0.130163766,0.857465734,0.210961433
222,20181217,0.117959917,0.881558895,0.29078691,0.708729725,0.168331878,0.831467808,0.271179096
223,20181217,0.187453509,0.812429143,0.522273568,0.4776088,0.191766303,0.808195054,0.395718123
224,20181224,0.800465504,0.453384455,0.542523728,0.204506168,0.795186269,0.349603754,0.650093604
225,20181224,0.812484958,0.435849215,0.563826081,0.201282121,0.798508777,0.342649609,0.657141288
226,20181224,0.818240037,0.425153464,0.574534527,0.19548693,0.804195555,0.336428517,0.663252132
227,20181224,0.790828604,0.458824113,0.540500209,0.210576487,0.788719342,0.345642958,0.653652871
228,20181224,0.821625602,0.463886413,0.536024656,0.175925842,0.824003202,0.316111401,0.683817643
229,20181224,0.8277539,0.447133317,0.552374413,0.180031739,0.819858035,0.334923625,0.664966149
230,20181224,0.816023978,0.458833629,0.541143475,0.181992204,0.817993706,0.311623928,0.688361982
231,20181224,0.20278259,0.796084604,0.464770844,0.53409635,0.222592249,0.777139703,0.365252029
232,20181224,0.073240387,0.918894918,0.117722143,0.874410531,0.129474267,0.86536502,0.202187555
233,20181224,0.136873105,0.862489009,0.287661887,0.711700228,0.163129273,0.836825088,0.260996876
234,20181224,0.181236823,0.818458569,0.44809284,0.551602552,0.196147947,0.803749925,0.350033362
235,20181224,0.158533479,0.840984012,0.400730787,0.598786379,0.171430772,0.828450611,0.308691084
236,20181224,0.153251011,0.846393452,0.404186529,0.595457934,0.148208813,0.851770806,0.319545712
237,20181224,0.109431565,0.888737069,0.290776314,0.707391277,0.107080947,0.892827328,0.234669329
238,20181224,0.813470299,0.475187796,0.524809783,0.188778403,0.811220386,0.334181362,0.665817427
239,20181224,0.820644502,0.452801104,0.546825107,0.181166945,0.818674067,0.325130155,0.674710858
240,20181224,0.18588252,0.813642495,0.45772138,0.541803422,0.19125602,0.808619983,0.333605365
241,20181224,0.183505691,0.815268099,0.431340005,0.567432279,0.19686366,0.802967623,0.341596716
242,20181224,0.182497048,0.816835308,0.439305537,0.560026818,0.200567915,0.799101722,0.340698046
243,20181224,0.810692953,0.451161632,0.547924167,0.191946679,0.807938534,0.336441954,0.663445308
244,20181224,0.261706971,0.737882559,0.487532982,0.512056139,0.291695881,0.708279614,0.38303925
245,20181224,0.19111272,0.808791146,0.526748963,0.473154904,0.183001795,0.816990045,0.342917833
246,20181224,0.211975368,0.787556825,0.512094288,0.4874378,0.210170658,0.789700213,0.357375286
247,20181224,0.777717684,0.478345558,0.508788339,0.23568954,0.761872089,0.378373883,0.619187746
248,20181224,0.799410624,0.467284758,0.530011196,0.20009643,0.79926426,0.37890414,0.620451814
249,20181224,0.207618943,0.792254195,0.519208593,0.48066426,0.219739738,0.78025171,0.350187303
250,20181224,0.185066114,0.814819243,0.503963229,0.495922128,0.173936639,0.82605327,0.360354339
251,20181224,0.191538521,0.807925763,0.438993857,0.560470427,0.206107433,0.793772169,0.35451277
252,20181231,0.822252141,0.452697046,0.547181153,0.167098335,0.8321397,0.300965779,0.698272256
253,20181231,0.142436478,0.856879703,0.242757327,0.756558854,0.157518632,0.841928325,0.240047753
254,20181231,0.813404092,0.442665191,0.556490351,0.184494789,0.812841922,0.318939616,0.678395065
255,20181231,0.184142795,0.815237645,0.447431572,0.551949024,0.17951798,0.819705745,0.31774696
256,20181231,0.791987302,0.440833223,0.552783389,0.197679738,0.800073835,0.340427431,0.657326142
257,20181231,0.20849759,0.790890033,0.501349854,0.498037971,0.196774798,0.802535568,0.339347534
258,20181231,0.826427481,0.410099402,0.589410293,0.183001536,0.814961673,0.319252556,0.678710653
259,20181231,0.191466593,0.807933268,0.424018836,0.575381024,0.1979972,0.80118717,0.342323862
260,20181231,0.824888535,0.440373429,0.559209297,0.173657625,0.824594199,0.313401233,0.684850592
261,20181231,0.810148785,0.423051652,0.576401529,0.187635735,0.810417182,0.328238788,0.669814129
262,20181231,0.181803169,0.818093076,0.492697089,0.507199156,0.166108848,0.833815247,0.346435284
263,20181231,0.180797339,0.818511182,0.427637276,0.571671246,0.188236564,0.809732003,0.324623174
264,20181231,0.818722857,0.439341694,0.559807468,0.178899154,0.820296658,0.327839068,0.671356744
265,20181231,0.208343569,0.791504488,0.518144271,0.481703508,0.205322922,0.794610847,0.33655122
266,20181231,0.245978924,0.753532194,0.477209609,0.522301509,0.259084615,0.740681764,0.349035835
267,20181231,0.817255526,0.464931821,0.535066573,0.175159556,0.824830207,0.314673703,0.68531606
268,20181231,0.822203138,0.452251387,0.547724956,0.166670607,0.833259418,0.293651199,0.706278826
269,20181231,0.192490942,0.806576872,0.437924613,0.561143201,0.190968197,0.80852386,0.339535721
270,20181231,0.793343384,0.47084782,0.520324144,0.203020107,0.786408273,0.343931764,0.645496616
271,20181231,0.198697832,0.800334294,0.448942525,0.550089601,0.204387466,0.794265985,0.345461986
272,20181231,0.805446941,0.458658385,0.537656036,0.190185542,0.803868454,0.362406894,0.631647102
273,20181231,0.190462527,0.809448109,0.518999889,0.480910747,0.172987678,0.826960545,0.328613802
274,20181231,0.80414411,0.443245925,0.555093176,0.182324915,0.817228768,0.323585194,0.675968489
275,20181231,0.188424125,0.811024028,0.422639215,0.576808938,0.195137097,0.803408713,0.335165662
276,20181231,0.101800602,0.88622031,0.149031153,0.838992363,0.133775569,0.848288344,0.205748865
277,20181231,0.151987618,0.847594776,0.395335279,0.604247995,0.143489603,0.856112173,0.310591786
278,20181231,0.108720667,0.888624541,0.285383596,0.71196263,0.103450137,0.891625209,0.228969542
279,20181231,0.158642538,0.840730383,0.390977388,0.608395638,0.161449534,0.837683475,0.295130462
280,20190107,0.102811012,0.890874466,0.297036491,0.696648987,0.105628252,0.894075613,0.248423038
281,20190107,0.17603158,0.823063069,0.451510502,0.547584147,0.190790979,0.809027473,0.355049758
282,20190107,0.81873737,0.457397128,0.541638368,0.193293881,0.806452798,0.346854312,0.652892367
283,20190107,0.804634027,0.474032593,0.510519003,0.2128552,0.781170933,0.370819242,0.623215983
284,20190107,0.184705759,0.815198492,0.540685434,0.459218817,0.181928394,0.81803969,0.35669105
285,20190107,0.145942832,0.853477051,0.411392615,0.588027267,0.148117464,0.851793859,0.338018668
286,20190107,0.828561105,0.479804551,0.520185637,0.178937817,0.821058178,0.341127579,0.658868416
287,20190107,0.831912199,0.467496399,0.531472413,0.16813425,0.831679891,0.324389604,0.675424537
288,20190107,0.178328505,0.821555404,0.514238886,0.485645023,0.174336558,0.825624926,0.378718129
289,20190107,0.168450627,0.829147402,0.435914325,0.561683705,0.193471598,0.805912118,0.347697648
290,20190107,0.832805597,0.468314822,0.531572446,0.168347565,0.831612706,0.316673829,0.683286442
291,20190107,0.141957624,0.856853387,0.397206327,0.601604684,0.163367217,0.83636007,0.315868356
292,20190107,0.827617471,0.45875961,0.540086303,0.199480172,0.800251808,0.363713055,0.636018925
293,20190107,0.831802118,0.446054578,0.550970477,0.179160759,0.819751192,0.333858035,0.665051893
294,20190107,0.173640285,0.82450802,0.428495432,0.569652873,0.193856868,0.805707002,0.354772642
295,20190107,0.19256727,0.80731078,0.536957005,0.462921045,0.210348034,0.789619059,0.357283468
296,20190107,0.176404757,0.822348319,0.434885234,0.563867842,0.198264695,0.80144279,0.35581798
297,20190107,0.805341953,0.464082967,0.527003243,0.198420669,0.799269042,0.389691374,0.607998337
298,20190107,0.200329596,0.798662665,0.520715524,0.478276737,0.20226417,0.797447776,0.36487677
299,20190107,0.171837785,0.827066007,0.460429729,0.538474063,0.183278266,0.816441168,0.340955384
300,20190107,0.080380901,0.895721774,0.138350314,0.837752362,0.14652456,0.843555605,0.230301999
301,20190107,0.832027029,0.414863217,0.582567144,0.189513935,0.809858381,0.34432861,0.655043706
302,20190107,0.183183572,0.814964333,0.454423805,0.543724099,0.210330297,0.789158009,0.368501836
303,20190107,0.83121707,0.426828578,0.570921865,0.181487196,0.818024805,0.340941412,0.658570589
304,20190107,0.807594159,0.455378511,0.540000072,0.205553474,0.79373299,0.359547313,0.639736942
305,20190107,0.828841494,0.454313088,0.543668839,0.176496655,0.822943796,0.33861328,0.660827171
306,20190107,0.121370732,0.877724361,0.222562644,0.776532449,0.151037594,0.848743998,0.249869459
307,20190107,0.215459503,0.784019697,0.483621918,0.515857282,0.252584922,0.747320134,0.362852202
308,20190114,0.79858514,0.480289756,0.51527326,0.217402302,0.776182672,0.378648347,0.614945701
309,20190114,0.830741517,0.452325954,0.547312349,0.174594523,0.824804891,0.338328819,0.661070596
310,20190114,0.80130232,0.469144006,0.528200056,0.201256929,0.796484368,0.390372561,0.607368737
311,20190114,0.18317776,0.816651293,0.453275846,0.546553207,0.199364654,0.800439866,0.368214499
312,20190114,0.804087809,0.462821953,0.536972349,0.202456711,0.797241997,0.361040931,0.638657777
313,20190114,0.176877895,0.82278204,0.42859737,0.571062565,0.196762083,0.802822117,0.358205369
314,20190114,0.830837397,0.46614077,0.533835898,0.170413224,0.829544084,0.320208693,0.679748615
315,20190114,0.17514592,0.824397039,0.434615833,0.564927127,0.198074638,0.801279728,0.353178839
316,20190114,0.829974282,0.445258773,0.55414444,0.184374691,0.814439799,0.341861475,0.656953014
317,20190114,0.832135004,0.463181868,0.536687023,0.169136021,0.83067439,0.327658567,0.672151844
318,20190114,0.148608058,0.85117745,0.397910582,0.601874926,0.165519894,0.834202212,0.321140802
319,20190114,0.206165487,0.793597518,0.51975983,0.480003175,0.205694297,0.79400247,0.370994069
320,20190114,0.178078233,0.821695753,0.46029903,0.539474956,0.186089727,0.813619405,0.346666343
321,20190114,0.129282119,0.870485928,0.217029268,0.782738779,0.151840613,0.847923264,0.252287405
322,20190114,0.184504737,0.815456529,0.514610145,0.485351122,0.176840273,0.823119639,0.384395692
323,20190114,0.217366798,0.782431326,0.481253347,0.518544776,0.25573678,0.744152386,0.367400876
324,20190114,0.830481774,0.411122026,0.588402268,0.190446025,0.808887252,0.349700675,0.649632602
325,20190114,0.180726557,0.819051044,0.433858438,0.565919162,0.19971063,0.800029726,0.368471685
326,20190114,0.151204475,0.848693932,0.411839475,0.588058932,0.150253477,0.849661498,0.342127692
327,20190114,0.800778922,0.467607616,0.532201295,0.19982475,0.799889118,0.36769397,0.632019898
328,20190114,0.798345255,0.460253274,0.538645319,0.209642416,0.789625512,0.372375083,0.626892845
329,20190114,0.094451737,0.899924954,0.15187855,0.842498142,0.150303392,0.839663256,0.237848193
330,20190114,0.108006155,0.891457724,0.297299815,0.702164064,0.107629316,0.892027326,0.251465183
331,20190114,0.831012364,0.427154929,0.572396695,0.182743897,0.816761871,0.345197319,0.654308449
332,20190114,0.18812098,0.811598323,0.4531873,0.546532004,0.209271217,0.79025396,0.37068354
333,20190114,0.199284222,0.800667446,0.536981835,0.462969832,0.214057422,0.78590115,0.364768298
334,20190114,0.1925389,0.80742872,0.54227055,0.457697071,0.185397019,0.814574556,0.364540199
335,20190114,0.822837901,0.478939962,0.521059238,0.181401363,0.818595435,0.345290047,0.654706751
336,20190121,0.20163254,0.798180541,0.518946291,0.48086679,0.199574112,0.800133288,0.369183794
337,20190121,0.832730991,0.410389858,0.589242818,0.18716991,0.812159724,0.346397403,0.65293223
338,20190121,0.176667192,0.823151385,0.433626986,0.566191592,0.192599727,0.807141401,0.363938691
339,20190121,0.181803055,0.818073026,0.453904033,0.545972049,0.191909247,0.807887905,0.362984229
340,20190121,0.809199824,0.460568182,0.539289318,0.190479778,0.809302633,0.350686919,0.649095491
341,20190121,0.176109968,0.823611374,0.429842416,0.569878927,0.193243238,0.806362492,0.359492629
342,20190121,0.12209292,0.877714691,0.207274227,0.792533384,0.14253625,0.857259369,0.247057876
343,20190121,0.183059268,0.816722181,0.453113733,0.546667716,0.203535105,0.795997694,0.368642477
344,20190121,0.833291065,0.445299615,0.554288473,0.180305585,0.818432428,0.340621656,0.658116357
345,20190121,0.835130699,0.463636799,0.536242379,0.163685754,0.836100918,0.326007369,0.673779304
346,20190121,0.147440178,0.852474401,0.413353469,0.586561109,0.142922126,0.856995939,0.336954223
347,20190121,0.834343321,0.450690354,0.549026449,0.173090269,0.826331539,0.341108438,0.658313369
348,20190121,0.808358591,0.468595111,0.529194086,0.200201738,0.797564478,0.397532421,0.600233795
349,20190121,0.194913579,0.80504722,0.53668173,0.463279069,0.208187585,0.791777631,0.362038692
350,20190121,0.18814021,0.811834087,0.542704603,0.457269694,0.177199298,0.822774505,0.360504169
351,20190121,0.144498924,0.855338703,0.397202778,0.602634849,0.15799443,0.841738836,0.315999324
352,20190121,0.215065248,0.784757612,0.48027172,0.51955114,0.254642563,0.745245539,0.370516889
353,20190121,0.086124347,0.909593427,0.143129689,0.852588085,0.133141394,0.857118298,0.219995594
354,20190121,0.104517627,0.895147183,0.298163212,0.701501598,0.100740045,0.89892075,0.245206517
355,20190121,0.827092424,0.478324786,0.521674613,0.176445746,0.823552052,0.344053896,0.655943902
356,20190121,0.834156157,0.465640348,0.534344005,0.163285345,0.83667616,0.316251728,0.683709776
357,20190121,0.170639666,0.82904674,0.433634593,0.566051813,0.192142929,0.807273956,0.351757918
358,20190121,0.173751136,0.826073923,0.459535032,0.540290028,0.179283082,0.820436941,0.343229587
359,20190121,0.815682518,0.462023908,0.537827878,0.177375733,0.82238993,0.350898262,0.648867401
360,20190121,0.808268827,0.456831603,0.542289947,0.202909684,0.796294903,0.367357839,0.631846748
